C:\LipidView Data\LV Results\200529_XtrIL_ExampleData_TAG_NL.txt	Peak Intensities																					
Sample Name						Sample 1	Sample 2	Sample 3	Sample 4	Sample 5	Sample 6	Sample 7	Sample 8	Sample 9	Sample 10	Sample 11	Sample 12	Sample 13	Sample 14	Sample 15	Sample 16	Kon A
810.8	315.3	Positive	Confirmed and Common Results	TAG 47:0+NH4	(-FA 19:0)	68000	73750	29000	77750	75750	65375	0	48250	27750	73375	59875	45500	64750	64125	69625	49750	40250
808.7	245.3	Positive	Confirmed and Common Results	TAG 47:1+NH4	(-FA 14:0)	656375	670625	410875	801500	1202500	1344500	618375	1261625	890750	1018875	915250	672625	1400500	1394625	1307625	1474250	215875
808.7	259.3	Positive	Confirmed and Common Results	TAG 47:1+NH4	(-FA 15:0)	690875	621500	431625	778375	913875	1129250	613500	997125	553000	774750	803125	498375	1007250	1046875	1039125	1055375	385375
808.7	271.3	Positive	Confirmed and Common Results	TAG 47:1+NH4	(-FA 16:1)	987875	970125	583375	1302000	1363625	1605625	729500	1332875	878875	1221000	1401250	777125	1546875	1413375	1521875	1604750	592125
808.7	273.3	Positive	Confirmed and Common Results	TAG 47:1+NH4	(-FA 16:0)	1103125	1041750	647375	1394250	1847875	1939875	944125	1617750	1358125	1684875	1461500	1067125	2272125	2540375	1991500	2240625	365125
808.7	285.3	Positive	Confirmed and Common Results	TAG 47:1+NH4	(-FA 17:1)	211875	233500	156250	284375	317500	373125	146125	302750	181375	274375	303250	156500	338500	364750	376875	413625	113125
808.7	287.3	Positive	Confirmed and Common Results	TAG 47:1+NH4	(-FA 17:0)	491625	211875	102250	283750	289750	321500	168500	281375	150375	219125	201750	109625	210125	295375	251875	218500	134250
808.7	299.3	Positive	Confirmed and Common Results	TAG 47:1+NH4	(-FA 18:1)	389125	531750	225250	3323750	617500	844875	361625	713500	399000	464750	473750	357375	786750	899875	765875	746750	180750
824.8	217.3	Positive	Confirmed and Common Results	TAG 48:0+NH4	(-FA 12:0)	68625	68750	51875	68625	59125	103875	0	63500	59750	58750	79250	33125	59000	68500	85625	58500	46375
824.8	245.3	Positive	Confirmed and Common Results	TAG 48:0+NH4	(-FA 14:0)	564125	445000	309125	581875	831750	727750	363125	679125	543625	710750	553375	347375	822375	927750	881625	1007750	222625
824.8	259.3	Positive	Confirmed and Common Results	TAG 48:0+NH4	(-FA 15:0)	410000	282875	191000	374125	395875	445250	168250	401375	196375	454625	438875	181625	354625	489875	310250	392750	208500
824.8	273.3	Positive	Confirmed and Common Results	TAG 48:0+NH4	(-FA 16:0)	4136250	3184250	1895750	3504375	5067750	5285750	2382375	4255500	3675000	6014000	4319250	2702625	5887500	7395875	6214500	7113625	1618500
824.8	287.3	Positive	Confirmed and Common Results	TAG 48:0+NH4	(-FA 17:0)	533875	349125	242125	523875	505500	585125	249125	413000	344875	532750	482750	232625	436625	571375	478750	489250	205750
824.8	301.3	Positive	Confirmed and Common Results	TAG 48:0+NH4	(-FA 18:0)	472500	413875	256125	462000	621125	617750	298625	555875	444750	606750	484500	284500	619875	786875	764250	764625	244250
822.8	217.3	Positive	Confirmed and Common Results	TAG 48:1+NH4	(-FA 12:0)	83250	77625	53000	65875	135000	109250	44500	113625	73875	56250	93000	86875	125250	178750	144125	168625	30000
822.8	245.3	Positive	Confirmed and Common Results	TAG 48:1+NH4	(-FA 14:0)	1742625	1775875	791625	1697000	2972250	2900875	1563000	2832625	2139375	2761750	1835500	1442875	3671500	4074500	3649375	4034500	289625
822.8	259.3	Positive	Confirmed and Common Results	TAG 48:1+NH4	(-FA 15:0)	346250	255750	206250	431250	485875	676125	201875	648375	230000	360375	391125	201000	349250	438375	472125	469125	224250
822.8	271.3	Positive	Confirmed and Common Results	TAG 48:1+NH4	(-FA 16:1)	1572375	1444625	950125	1871875	2166250	2583750	1032375	1887875	1544625	2022750	1865625	1102875	2467375	2818125	2564125	2602000	726750
822.8	273.3	Positive	Confirmed and Common Results	TAG 48:1+NH4	(-FA 16:0)	3624875	3029750	1749500	3281000	5063000	5167125	2777625	4788000	3945000	4865875	4185625	2913250	7271125	7384000	6951625	7508750	905625
822.8	285.3	Positive	Confirmed and Common Results	TAG 48:1+NH4	(-FA 17:1)	186750	186000	124125	208750	240750	299750	99500	273750	151625	185125	230750	102250	190375	278000	251750	277750	102000
822.8	299.3	Positive	Confirmed and Common Results	TAG 48:1+NH4	(-FA 18:1)	1880625	1553875	985625	1813125	2767875	2987250	1449750	2558500	2170125	2557375	1964000	1575500	4001500	4315250	3836625	4296125	378500
822.8	301.3	Positive	Confirmed and Common Results	TAG 48:1+NH4	(-FA 18:0)	521250	205750	156375	209000	318375	317250	165125	346875	213000	247250	236750	126250	369375	388000	485375	332250	92250
820.8	217.3	Positive	Confirmed and Common Results	TAG 48:2+NH4	(-FA 12:0)	172500	120000	110375	151500	191875	264875	146250	167500	198000	232500	131625	119875	373125	413125	333250	354250	31125
820.8	245.3	Positive	Confirmed and Common Results	TAG 48:2+NH4	(-FA 14:0)	818250	829125	400000	773125	979750	1118875	587500	1173625	773750	1132875	856125	658250	1192750	1354875	1261000	1540625	201875
820.8	259.3	Positive	Confirmed and Common Results	TAG 48:2+NH4	(-FA 15:0)	109000	128000	64000	210625	132125	214625	56375	263625	95500	113250	124250	49250	113250	138000	116875	132125	86750
820.8	271.3	Positive	Confirmed and Common Results	TAG 48:2+NH4	(-FA 16:1)	2380500	2040875	1320750	2670625	2897250	3016625	1373875	2692625	2125125	2609125	2585750	1558625	3064125	3503750	3352375	3446375	819375
